days,valus,params,countrycode,SRC
39.2402,-70.0891,retail and recreation,BRA,
39.4236,-68.9144,retail and recreation,BRA,
39.9738,-68.3206,retail and recreation,BRA,
40.3406,-67.7294,retail and recreation,BRA,
40.524,-68.3129,retail and recreation,BRA,
40.7074,-67.1382,retail and recreation,BRA,
40.9825,-67.7205,retail and recreation,BRA,
41.1659,-66.5457,retail and recreation,BRA,
41.441,-68.8862,retail and recreation,BRA,
41.6245,-70.0558,retail and recreation,BRA,
41.9913,-70.0507,retail and recreation,BRA,
42.1747,-70.0481,retail and recreation,BRA,
42.5415,-71.2152,retail and recreation,BRA,
42.8166,-71.2114,retail and recreation,BRA,
42.9083,-71.2101,retail and recreation,BRA,
1,2.91971,Grossary & pharma,BRA,
1.18261,2.33577,Grossary & pharma,BRA,
1.36522,0.583942,Grossary & pharma,BRA,
1.82174,0,Grossary & pharma,BRA,
2.18696,-0.583942,Grossary & pharma,BRA,
2.55217,-0.583942,Grossary & pharma,BRA,
2.91739,-1.16788,Grossary & pharma,BRA,
3.28261,-1.16788,Grossary & pharma,BRA,
3.64783,-2.33577,Grossary & pharma,BRA,
4.01304,-2.33577,Grossary & pharma,BRA,
4.37826,0,Grossary & pharma,BRA,
4.46957,2.33577,Grossary & pharma,BRA,
4.83478,5.25547,Grossary & pharma,BRA,
5.1087,7.0073,Grossary & pharma,BRA,
5.47391,8.17518,Grossary & pharma,BRA,
5.65652,8.75912,Grossary & pharma,BRA,
6.02174,9.34307,Grossary & pharma,BRA,
6.29565,8.75912,Grossary & pharma,BRA,
6.56957,7.0073,Grossary & pharma,BRA,
6.75217,5.83942,Grossary & pharma,BRA,
7.2087,6.42336,Grossary & pharma,BRA,
7.57391,7.0073,Grossary & pharma,BRA,
7.93913,7.0073,Grossary & pharma,BRA,
8.12174,4.67153,Grossary & pharma,BRA,
8.39565,2.33577,Grossary & pharma,BRA,
8.48696,-0.583942,Grossary & pharma,BRA,
8.76087,-5.83942,Grossary & pharma,BRA,
8.76087,-2.33577,Grossary & pharma,BRA,
8.94348,-7.59124,Grossary & pharma,BRA,
9.12609,-9.92701,Grossary & pharma,BRA,
9.12609,-12.8467,Grossary & pharma,BRA,
9.3087,-15.1825,Grossary & pharma,BRA,
9.3087,-16.9343,Grossary & pharma,BRA,
9.58261,-18.1022,Grossary & pharma,BRA,
9.58261,-19.854,Grossary & pharma,BRA,
9.85652,-22.7737,Grossary & pharma,BRA,
9.85652,-24.5255,Grossary & pharma,BRA,
9.94783,-26.8613,Grossary & pharma,BRA,
9.94783,-29.1971,Grossary & pharma,BRA,
10.1304,-25.1095,Grossary & pharma,BRA,
10.313,-22.1898,Grossary & pharma,BRA,
10.4043,-21.0219,Grossary & pharma,BRA,
10.587,-18.6861,Grossary & pharma,BRA,
10.7696,-12.8467,Grossary & pharma,BRA,
10.7696,-15.1825,Grossary & pharma,BRA,
10.9522,-10.5109,Grossary & pharma,BRA,
11.2261,-8.17518,Grossary & pharma,BRA,
11.3174,-6.42336,Grossary & pharma,BRA,
11.5,-4.67153,Grossary & pharma,BRA,
11.6826,-2.33577,Grossary & pharma,BRA,
11.8652,-1.16788,Grossary & pharma,BRA,
11.9565,1.75182,Grossary & pharma,BRA,
12.413,2.91971,Grossary & pharma,BRA,
12.8696,3.50365,Grossary & pharma,BRA,
13.1435,2.91971,Grossary & pharma,BRA,
13.5087,3.50365,Grossary & pharma,BRA,
13.8739,3.50365,Grossary & pharma,BRA,
14.2391,4.67153,Grossary & pharma,BRA,
14.513,3.50365,Grossary & pharma,BRA,
14.8783,2.91971,Grossary & pharma,BRA,
15.1522,2.33577,Grossary & pharma,BRA,
15.5174,1.16788,Grossary & pharma,BRA,
15.8826,0.583942,Grossary & pharma,BRA,
16.2478,0.583942,Grossary & pharma,BRA,
16.613,1.16788,Grossary & pharma,BRA,
16.9783,2.33577,Grossary & pharma,BRA,
17.3435,2.33577,Grossary & pharma,BRA,
17.6174,1.75182,Grossary & pharma,BRA,
17.8913,1.75182,Grossary & pharma,BRA,
18.1652,1.75182,Grossary & pharma,BRA,
18.3478,3.50365,Grossary & pharma,BRA,
18.6217,4.67153,Grossary & pharma,BRA,
18.713,6.42336,Grossary & pharma,BRA,
18.987,7.0073,Grossary & pharma,BRA,
19.2609,8.17518,Grossary & pharma,BRA,
19.5348,8.17518,Grossary & pharma,BRA,
19.7174,9.34307,Grossary & pharma,BRA,
19.9913,11.0949,Grossary & pharma,BRA,
20.1739,11.6788,Grossary & pharma,BRA,
20.4478,11.6788,Grossary & pharma,BRA,
20.6304,12.8467,Grossary & pharma,BRA,
20.9957,12.2628,Grossary & pharma,BRA,
21.1783,11.6788,Grossary & pharma,BRA,
21.5435,11.0949,Grossary & pharma,BRA,
21.7261,9.92701,Grossary & pharma,BRA,
22,9.34307,Grossary & pharma,BRA,
22.3652,8.17518,Grossary & pharma,BRA,
22.5478,7.0073,Grossary & pharma,BRA,
22.7304,5.83942,Grossary & pharma,BRA,
22.8217,4.67153,Grossary & pharma,BRA,
23.187,4.67153,Grossary & pharma,BRA,
23.4609,4.67153,Grossary & pharma,BRA,
23.7348,4.67153,Grossary & pharma,BRA,
24.0087,4.67153,Grossary & pharma,BRA,
24.2826,4.08759,Grossary & pharma,BRA,
24.4652,2.91971,Grossary & pharma,BRA,
24.6478,1.75182,Grossary & pharma,BRA,
24.8304,1.16788,Grossary & pharma,BRA,
25.1957,2.33577,Grossary & pharma,BRA,
25.3783,3.50365,Grossary & pharma,BRA,
25.7435,4.08759,Grossary & pharma,BRA,
26.0174,4.67153,Grossary & pharma,BRA,
26.2913,5.25547,Grossary & pharma,BRA,
26.6565,5.25547,Grossary & pharma,BRA,
26.8391,5.83942,Grossary & pharma,BRA,
27.2043,7.0073,Grossary & pharma,BRA,
27.4783,7.0073,Grossary & pharma,BRA,
27.7522,7.0073,Grossary & pharma,BRA,
28.1174,6.42336,Grossary & pharma,BRA,
28.4826,5.83942,Grossary & pharma,BRA,
28.5739,8.17518,Grossary & pharma,BRA,
28.6652,6.42336,Grossary & pharma,BRA,
28.9391,7.0073,Grossary & pharma,BRA,
29.3957,7.0073,Grossary & pharma,BRA,
29.5783,5.83942,Grossary & pharma,BRA,
29.9435,5.83942,Grossary & pharma,BRA,
30.1261,7.0073,Grossary & pharma,BRA,
30.4913,7.0073,Grossary & pharma,BRA,
30.8565,7.0073,Grossary & pharma,BRA,
31.0391,7.0073,Grossary & pharma,BRA,
31.4957,6.42336,Grossary & pharma,BRA,
31.7696,5.25547,Grossary & pharma,BRA,
32.1348,4.08759,Grossary & pharma,BRA,
32.4087,3.50365,Grossary & pharma,BRA,
32.6826,2.91971,Grossary & pharma,BRA,
32.9565,2.33577,Grossary & pharma,BRA,
33.2304,1.75182,Grossary & pharma,BRA,
33.5043,0.583942,Grossary & pharma,BRA,
33.7783,0,Grossary & pharma,BRA,
33.9609,-3.50365,Grossary & pharma,BRA,
33.9609,-1.75182,Grossary & pharma,BRA,
33.9609,-0.583942,Grossary & pharma,BRA,
34.1435,-5.25547,Grossary & pharma,BRA,
34.4174,-7.0073,Grossary & pharma,BRA,
34.5087,-9.34307,Grossary & pharma,BRA,
34.5087,-11.0949,Grossary & pharma,BRA,
34.6,-12.8467,Grossary & pharma,BRA,
34.7826,-14.5985,Grossary & pharma,BRA,
34.8739,-16.3504,Grossary & pharma,BRA,
34.9652,-18.1022,Grossary & pharma,BRA,
35.0565,-19.2701,Grossary & pharma,BRA,
35.1478,-21.0219,Grossary & pharma,BRA,
35.3304,-22.7737,Grossary & pharma,BRA,
35.4217,-25.6934,Grossary & pharma,BRA,
35.4217,-24.5255,Grossary & pharma,BRA,
35.513,-27.4453,Grossary & pharma,BRA,
35.6043,-28.6131,Grossary & pharma,BRA,
35.6957,-30.365,Grossary & pharma,BRA,
35.787,-33.8686,Grossary & pharma,BRA,
35.787,-32.1168,Grossary & pharma,BRA,
35.8783,-33.8686,Grossary & pharma,BRA,
36.0609,-31.5328,Grossary & pharma,BRA,
36.2435,-30.365,Grossary & pharma,BRA,
36.4261,-28.0292,Grossary & pharma,BRA,
36.5174,-27.4453,Grossary & pharma,BRA,
36.7,-25.6934,Grossary & pharma,BRA,
36.8826,-25.6934,Grossary & pharma,BRA,
36.9739,-28.0292,Grossary & pharma,BRA,
37.2478,-28.6131,Grossary & pharma,BRA,
37.4304,-30.365,Grossary & pharma,BRA,
37.613,-31.5328,Grossary & pharma,BRA,
37.7957,-32.7007,Grossary & pharma,BRA,
37.9783,-32.7007,Grossary & pharma,BRA,
38.2522,-32.7007,Grossary & pharma,BRA,
38.7087,-32.1168,Grossary & pharma,BRA,
38.8913,-32.1168,Grossary & pharma,BRA,
39.1652,-30.9489,Grossary & pharma,BRA,
39.3478,-29.781,Grossary & pharma,BRA,
39.6217,-29.1971,Grossary & pharma,BRA,
39.8043,-28.0292,Grossary & pharma,BRA,
39.987,-28.0292,Grossary & pharma,BRA,
40.2609,-27.4453,Grossary & pharma,BRA,
40.5348,-26.2774,Grossary & pharma,BRA,
40.9913,-25.6934,Grossary & pharma,BRA,
41.2652,-26.8613,Grossary & pharma,BRA,
41.4478,-28.0292,Grossary & pharma,BRA,
41.7217,-28.0292,Grossary & pharma,BRA,
41.9957,-29.1971,Grossary & pharma,BRA,
42.1783,-30.365,Grossary & pharma,BRA,
42.2696,-31.5328,Grossary & pharma,BRA,
42.4522,-32.1168,Grossary & pharma,BRA,
42.5435,-33.8686,Grossary & pharma,BRA,
42.7261,-35.0365,Grossary & pharma,BRA,
42.9087,-36.2044,Grossary & pharma,BRA,
1.18261,-12.8467,parks,BRA,
1.36522,-12.8467,parks,BRA,
1.54783,-13.4307,parks,BRA,
1.73043,-12.8467,parks,BRA,
2.00435,-12.2628,parks,BRA,
2.36957,-12.2628,parks,BRA,
2.64348,-11.0949,parks,BRA,
2.82609,-11.0949,parks,BRA,
3.0087,-10.5109,parks,BRA,
3.1913,-8.75912,parks,BRA,
3.55652,-7.59124,parks,BRA,
3.64783,-6.42336,parks,BRA,
3.83043,-5.25547,parks,BRA,
4.01304,-4.67153,parks,BRA,
4.19565,-3.50365,parks,BRA,
4.37826,-2.33577,parks,BRA,
4.46957,-1.16788,parks,BRA,
4.65217,0,parks,BRA,
4.83478,1.16788,parks,BRA,
4.83478,2.33577,parks,BRA,
5.01739,3.50365,parks,BRA,
5.2,2.33577,parks,BRA,
5.56522,1.75182,parks,BRA,
5.74783,1.75182,parks,BRA,
6.02174,1.16788,parks,BRA,
6.11304,2.91971,parks,BRA,
6.29565,4.67153,parks,BRA,
6.47826,7.0073,parks,BRA,
6.66087,7.59124,parks,BRA,
6.75217,9.34307,parks,BRA,
6.84348,11.0949,parks,BRA,
7.02609,14.5985,parks,BRA,
7.02609,12.8467,parks,BRA,
7.2087,16.3504,parks,BRA,
7.3,18.6861,parks,BRA,
7.3913,19.854,parks,BRA,
7.57391,22.1898,parks,BRA,
7.66522,24.5255,parks,BRA,
7.75652,26.8613,parks,BRA,
7.75652,29.1971,parks,BRA,
7.93913,32.7007,parks,BRA,
7.93913,29.781,parks,BRA,
8.12174,34.4526,parks,BRA,
8.21304,38.5401,parks,BRA,
8.21304,36.2044,parks,BRA,
8.30435,43.7956,parks,BRA,
8.30435,40.8759,parks,BRA,
8.39565,45.5474,parks,BRA,
8.48696,48.4672,parks,BRA,
8.48696,53.7226,parks,BRA,
8.48696,50.219,parks,BRA,
8.48696,51.3869,parks,BRA,
8.66957,55.4745,parks,BRA,
8.66957,58.3942,parks,BRA,
8.76087,60.7299,parks,BRA,
8.85217,63.0657,parks,BRA,
8.85217,65.4015,parks,BRA,
8.94348,67.7372,parks,BRA,
9.03478,70.073,parks,BRA,
9.12609,67.7372,parks,BRA,
9.21739,65.4015,parks,BRA,
9.3087,63.0657,parks,BRA,
9.4,61.8978,parks,BRA,
9.4913,60.146,parks,BRA,
9.58261,58.3942,parks,BRA,
9.76522,57.2263,parks,BRA,
9.76522,55.4745,parks,BRA,
9.76522,53.7226,parks,BRA,
9.85652,51.3869,parks,BRA,
9.94783,47.8832,parks,BRA,
9.94783,46.1314,parks,BRA,
9.94783,44.3796,parks,BRA,
9.94783,49.635,parks,BRA,
10.1304,42.6277,parks,BRA,
10.2217,40.8759,parks,BRA,
10.2217,38.5401,parks,BRA,
10.313,35.0365,parks,BRA,
10.313,27.4453,parks,BRA,
10.313,36.2044,parks,BRA,
10.313,32.7007,parks,BRA,
10.4043,25.1095,parks,BRA,
10.4043,30.365,parks,BRA,
10.4957,21.0219,parks,BRA,
10.4957,17.5182,parks,BRA,
10.4957,23.9416,parks,BRA,
10.4957,19.2701,parks,BRA,
10.4957,22.7737,parks,BRA,
10.6783,7.0073,parks,BRA,
10.6783,12.8467,parks,BRA,
10.6783,14.0146,parks,BRA,
10.6783,10.5109,parks,BRA,
10.6783,15.7664,parks,BRA,
10.6783,9.34307,parks,BRA,
10.7696,4.67153,parks,BRA,
10.7696,2.33577,parks,BRA,
10.8609,1.16788,parks,BRA,
10.8609,-1.16788,parks,BRA,
10.9522,-5.83942,parks,BRA,
10.9522,-7.59124,parks,BRA,
10.9522,-2.91971,parks,BRA,
10.9522,-4.67153,parks,BRA,
11.1348,-8.17518,parks,BRA,
11.4087,-9.34307,parks,BRA,
11.6826,-9.92701,parks,BRA,
11.8652,-10.5109,parks,BRA,
12.1391,-11.6788,parks,BRA,
12.3217,-11.6788,parks,BRA,
12.5043,-13.4307,parks,BRA,
12.687,-15.1825,parks,BRA,
12.8696,-16.3504,parks,BRA,
13.2348,-17.5182,parks,BRA,
13.3261,-18.6861,parks,BRA,
13.6,-19.854,parks,BRA,
13.7826,-21.0219,parks,BRA,
13.9652,-23.3577,parks,BRA,
14.1478,-25.1095,parks,BRA,
14.3304,-27.4453,parks,BRA,
14.513,-29.781,parks,BRA,
14.6043,-30.9489,parks,BRA,
14.6957,-32.1168,parks,BRA,
14.8783,-33.2847,parks,BRA,
14.9696,-33.8686,parks,BRA,
15.1522,-32.7007,parks,BRA,
15.3348,-30.365,parks,BRA,
15.5174,-29.781,parks,BRA,
15.6087,-28.0292,parks,BRA,
15.7913,-26.8613,parks,BRA,
15.9739,-26.2774,parks,BRA,
16.1565,-25.6934,parks,BRA,
16.2478,-23.9416,parks,BRA,
16.4304,-22.7737,parks,BRA,
16.7043,-21.6058,parks,BRA,
16.887,-20.438,parks,BRA,
17.0696,-18.6861,parks,BRA,
17.3435,-16.9343,parks,BRA,
17.6174,-15.1825,parks,BRA,
17.8,-14.0146,parks,BRA,
17.8913,-12.8467,parks,BRA,
17.9826,-9.34307,parks,BRA,
18.3478,-8.17518,parks,BRA,
18.5304,-7.59124,parks,BRA,
18.8043,-5.83942,parks,BRA,
19.0783,-4.67153,parks,BRA,
19.4435,-5.83942,parks,BRA,
19.8087,-7.0073,parks,BRA,
20.0826,-8.75912,parks,BRA,
20.3565,-10.5109,parks,BRA,
20.6304,-11.6788,parks,BRA,
20.7217,-13.4307,parks,BRA,
21.087,-14.0146,parks,BRA,
21.2696,-15.1825,parks,BRA,
21.5435,-16.3504,parks,BRA,
21.8174,-16.3504,parks,BRA,
22.1826,-15.7664,parks,BRA,
22.3652,-15.1825,parks,BRA,
22.5478,-12.8467,parks,BRA,
22.7304,-11.6788,parks,BRA,
23.0957,-11.6788,parks,BRA,
23.2783,-11.6788,parks,BRA,
23.5522,-11.0949,parks,BRA,
23.8261,-11.0949,parks,BRA,
24.1,-10.5109,parks,BRA,
24.2826,-8.17518,parks,BRA,
24.4652,-7.0073,parks,BRA,
24.7391,-7.0073,parks,BRA,
25.1043,-5.83942,parks,BRA,
25.4696,-4.67153,parks,BRA,
25.8348,-5.25547,parks,BRA,
26.1087,-5.83942,parks,BRA,
26.5652,-7.0073,parks,BRA,
26.8391,-8.75912,parks,BRA,
27.2043,-9.34307,parks,BRA,
27.5696,-12.2628,parks,BRA,
27.8435,-15.1825,parks,BRA,
28.1174,-16.3504,parks,BRA,
28.3913,-17.5182,parks,BRA,
28.7565,-19.2701,parks,BRA,
29.213,-21.0219,parks,BRA,
29.487,-21.6058,parks,BRA,
29.8522,-22.7737,parks,BRA,
30.2174,-23.9416,parks,BRA,
30.4,-25.6934,parks,BRA,
30.6739,-28.0292,parks,BRA,
31.0391,-28.0292,parks,BRA,
31.4957,-28.0292,parks,BRA,
31.7696,-28.0292,parks,BRA,
32.1348,-29.1971,parks,BRA,
32.5913,-31.5328,parks,BRA,
32.7739,-33.8686,parks,BRA,
32.9565,-35.6204,parks,BRA,
33.2304,-37.3723,parks,BRA,
33.5043,-39.708,parks,BRA,
33.5957,-41.4599,parks,BRA,
33.687,-43.2117,parks,BRA,
33.8696,-45.5474,parks,BRA,
34.0522,-47.8832,parks,BRA,
34.0522,-50.8029,parks,BRA,
34.2348,-54.8905,parks,BRA,
34.2348,-52.5547,parks,BRA,
34.4174,-57.2263,parks,BRA,
34.5087,-59.562,parks,BRA,
34.6913,-61.8978,parks,BRA,
34.8739,-63.6496,parks,BRA,
35.0565,-64.8175,parks,BRA,
35.1478,-66.5693,parks,BRA,
35.3304,-68.9051,parks,BRA,
35.513,-71.2409,parks,BRA,
35.6957,-72.9927,parks,BRA,
35.787,-74.7445,parks,BRA,
35.8783,-72.9927,parks,BRA,
36.0609,-71.2409,parks,BRA,
36.1522,-70.073,parks,BRA,
36.2435,-68.3212,parks,BRA,
36.4261,-67.1533,parks,BRA,
36.4261,-65.9854,parks,BRA,
36.6087,-64.2336,parks,BRA,
36.6087,-62.4818,parks,BRA,
36.7,-60.7299,parks,BRA,
36.8826,-60.146,parks,BRA,
37.0652,-60.7299,parks,BRA,
37.4304,-61.8978,parks,BRA,
37.7957,-61.8978,parks,BRA,
38.0696,-60.7299,parks,BRA,
38.2522,-60.146,parks,BRA,
38.4348,-59.562,parks,BRA,
38.6174,-58.3942,parks,BRA,
38.8,-57.2263,parks,BRA,
39.0739,-56.6423,parks,BRA,
39.2565,-56.0584,parks,BRA,
39.4391,-55.4745,parks,BRA,
39.6217,-54.8905,parks,BRA,
39.8043,-53.7226,parks,BRA,
40.0783,-54.3066,parks,BRA,
40.4435,-54.3066,parks,BRA,
40.6261,-56.0584,parks,BRA,
40.9913,-57.2263,parks,BRA,
41.1739,-58.3942,parks,BRA,
41.3565,-60.146,parks,BRA,
41.5391,-61.8978,parks,BRA,
41.813,-63.0657,parks,BRA,
42.087,-65.4015,parks,BRA,
42.3609,-66.5693,parks,BRA,
42.4522,-67.7372,parks,BRA,
42.6348,-70.073,parks,BRA,
42.8174,-70.6569,parks,BRA,
0.861109,2.3319,Transit Stations,BRA,
1.04384,3.50487,Transit Stations,BRA,
1.22691,4.0939,Transit Stations,BRA,
1.40931,5.8508,Transit Stations,BRA,
1.59204,7.02376,Transit Stations,BRA,
1.86648,8.19928,Transit Stations,BRA,
1.95751,9.36969,Transit Stations,BRA,
2.23295,8.79341,Transit Stations,BRA,
2.50839,8.21713,Transit Stations,BRA,
2.8752,8.22733,Transit Stations,BRA,
3.1503,8.23498,Transit Stations,BRA,
3.42541,8.24263,Transit Stations,BRA,
3.79221,8.25282,Transit Stations,BRA,
4.15902,8.26302,Transit Stations,BRA,
4.34175,9.43599,Transit Stations,BRA,
4.70856,9.44619,Transit Stations,BRA,
4.89062,11.787,Transit Stations,BRA,
5.16573,11.7947,Transit Stations,BRA,
5.62457,11.2235,Transit Stations,BRA,
5.89968,11.2311,Transit Stations,BRA,
6.17545,10.0709,Transit Stations,BRA,
6.26816,8.32167,Transit Stations,BRA,
6.54393,7.16146,Transit Stations,BRA,
6.728,5.99869,Transit Stations,BRA,
7.00378,4.83848,Transit Stations,BRA,
7.27888,4.84613,Transit Stations,BRA,
7.46329,3.09943,Transit Stations,BRA,
7.64669,3.10453,Transit Stations,BRA,
7.8311,1.35783,Transit Stations,BRA,
8.01517,0.195069,Transit Stations,BRA,
8.01651,-2.14066,Transit Stations,BRA,
8.10888,-3.30597,Transit Stations,BRA,
8.10955,-4.47384,Transit Stations,BRA,
8.20226,-6.22309,Transit Stations,BRA,
8.20293,-7.39095,Transit Stations,BRA,
8.38733,-9.13765,Transit Stations,BRA,
8.38834,-10.8894,Transit Stations,BRA,
8.38934,-12.6412,Transit Stations,BRA,
8.57375,-14.3879,Transit Stations,BRA,
8.57475,-16.1397,Transit Stations,BRA,
8.57576,-17.8915,Transit Stations,BRA,
8.76016,-19.6382,Transit Stations,BRA,
8.76117,-21.39,Transit Stations,BRA,
8.94558,-23.1367,Transit Stations,BRA,
8.94624,-24.3046,Transit Stations,BRA,
8.94758,-26.6403,Transit Stations,BRA,
9.13199,-28.387,Transit Stations,BRA,
9.22436,-29.5523,Transit Stations,BRA,
9.31673,-30.7176,Transit Stations,BRA,
9.5008,-31.8804,Transit Stations,BRA,
9.68454,-32.4592,Transit Stations,BRA,
9.77691,-33.6246,Transit Stations,BRA,
9.86928,-34.7899,Transit Stations,BRA,
9.96032,-33.6195,Transit Stations,BRA,
10.1424,-31.2786,Transit Stations,BRA,
10.2327,-28.9403,Transit Stations,BRA,
10.4141,-25.4317,Transit Stations,BRA,
10.4155,-27.7674,Transit Stations,BRA,
10.5052,-24.2612,Transit Stations,BRA,
10.5959,-22.5069,Transit Stations,BRA,
10.6862,-20.1686,Transit Stations,BRA,
10.6869,-21.3365,Transit Stations,BRA,
10.7773,-18.9982,Transit Stations,BRA,
10.8683,-17.8278,Transit Stations,BRA,
10.9583,-14.9056,Transit Stations,BRA,
10.959,-16.0734,Transit Stations,BRA,
11.1397,-11.3969,Transit Stations,BRA,
11.1411,-13.7326,Transit Stations,BRA,
11.2308,-10.2265,Transit Stations,BRA,
11.3211,-7.88819,Transit Stations,BRA,
11.3214,-8.47212,Transit Stations,BRA,
11.5025,-4.37949,Transit Stations,BRA,
11.5035,-6.13129,Transit Stations,BRA,
11.6842,-1.45473,Transit Stations,BRA,
11.6849,-2.6226,Transit Stations,BRA,
11.7749,0.299616,Transit Stations,BRA,
11.8666,0.302166,Transit Stations,BRA,
12.0494,1.47513,Transit Stations,BRA,
12.4165,0.901398,Transit Stations,BRA,
12.5996,1.49043,Transit Stations,BRA,
12.9664,1.50063,Transit Stations,BRA,
13.2422,0.340415,Transit Stations,BRA,
13.5179,-0.8198,Transit Stations,BRA,
13.7937,-1.98001,Transit Stations,BRA,
13.9781,-3.72671,Transit Stations,BRA,
14.1622,-4.88948,Transit Stations,BRA,
14.4383,-6.63362,Transit Stations,BRA,
14.5303,-7.21501,Transit Stations,BRA,
14.7141,-7.79384,Transit Stations,BRA,
14.8981,-8.9566,Transit Stations,BRA,
14.9909,-10.7059,Transit Stations,BRA,
15.0809,-7.78364,Transit Stations,BRA,
15.2626,-4.85888,Transit Stations,BRA,
15.2633,-6.02674,Transit Stations,BRA,
15.3533,-3.10453,Transit Stations,BRA,
15.536,-1.93157,Transit Stations,BRA,
15.7164,3.32892,Transit Stations,BRA,
15.7181,0.409263,Transit Stations,BRA,
15.8988,5.08582,Transit Stations,BRA,
16.3573,5.09857,Transit Stations,BRA,
16.7241,5.10877,Transit Stations,BRA,
17.0903,6.28683,Transit Stations,BRA,
17.4568,6.88097,Transit Stations,BRA,
17.8232,7.4751,Transit Stations,BRA,
18.0983,7.48275,Transit Stations,BRA,
18.2811,8.65571,Transit Stations,BRA,
18.5562,8.66336,Transit Stations,BRA,
18.8306,9.83888,Transit Stations,BRA,
19.0133,11.0118,Transit Stations,BRA,
19.3801,11.022,Transit Stations,BRA,
19.7463,12.2001,Transit Stations,BRA,
19.9294,12.7891,Transit Stations,BRA,
20.1138,11.0424,Transit Stations,BRA,
20.2978,9.87968,Transit Stations,BRA,
20.4819,8.71691,Transit Stations,BRA,
20.8497,6.97531,Transit Stations,BRA,
21.1252,6.39903,Transit Stations,BRA,
21.4009,5.23882,Transit Stations,BRA,
21.5853,3.49212,Transit Stations,BRA,
21.7691,2.91329,Transit Stations,BRA,
22.1352,4.09135,Transit Stations,BRA,
22.2256,6.42963,Transit Stations,BRA,
22.4993,8.77301,Transit Stations,BRA,
22.6824,9.36204,Transit Stations,BRA,
22.8645,11.7029,Transit Stations,BRA,
23.0475,12.2919,Transit Stations,BRA,
23.506,12.3047,Transit Stations,BRA,
23.8735,11.147,Transit Stations,BRA,
24.2403,11.1572,Transit Stations,BRA,
24.5161,9.99697,Transit Stations,BRA,
24.8826,10.5911,Transit Stations,BRA,
25.1577,10.5988,Transit Stations,BRA,
25.4328,10.6064,Transit Stations,BRA,
25.7999,10.0327,Transit Stations,BRA,
26.075,10.0403,Transit Stations,BRA,
26.3505,9.46404,Transit Stations,BRA,
26.7169,10.0582,Transit Stations,BRA,
26.9007,9.47934,Transit Stations,BRA,
27.0851,7.73264,Transit Stations,BRA,
27.2698,5.40201,Transit Stations,BRA,
27.4539,4.23925,Transit Stations,BRA,
27.6386,1.90862,Transit Stations,BRA,
27.8231,0.16192,Transit Stations,BRA,
28.0075,-1.58478,Transit Stations,BRA,
28.2832,-2.74499,Transit Stations,BRA,
28.4673,-3.90776,Transit Stations,BRA,
28.7434,-5.6519,Transit Stations,BRA,
28.9275,-6.81467,Transit Stations,BRA,
29.2023,-6.22309,Transit Stations,BRA,
29.385,-5.05012,Transit Stations,BRA,
29.5681,-4.46109,Transit Stations,BRA,
29.8428,-3.86951,Transit Stations,BRA,
30.0266,-4.44834,Transit Stations,BRA,
30.1193,-6.19759,Transit Stations,BRA,
30.304,-8.52822,Transit Stations,BRA,
30.3964,-9.69353,Transit Stations,BRA,
30.5808,-11.4402,Transit Stations,BRA,
30.7652,-13.1869,Transit Stations,BRA,
30.9496,-14.9336,Transit Stations,BRA,
31.2257,-16.6778,Transit Stations,BRA,
31.5018,-18.4219,Transit Stations,BRA,
31.6862,-20.1686,Transit Stations,BRA,
31.8706,-21.9153,Transit Stations,BRA,
32.055,-23.662,Transit Stations,BRA,
32.2391,-24.8248,Transit Stations,BRA,
32.4232,-25.9875,Transit Stations,BRA,
32.6076,-27.7342,Transit Stations,BRA,
32.8837,-29.4784,Transit Stations,BRA,
33.0684,-31.809,Transit Stations,BRA,
33.2529,-33.5557,Transit Stations,BRA,
33.4369,-34.7185,Transit Stations,BRA,
33.8047,-36.4601,Transit Stations,BRA,
33.9895,-38.7907,Transit Stations,BRA,
34.1742,-41.1213,Transit Stations,BRA,
34.2666,-42.2866,Transit Stations,BRA,
34.6347,-44.6122,Transit Stations,BRA,
34.8195,-46.9428,Transit Stations,BRA,
34.9125,-49.276,Transit Stations,BRA,
35.0056,-51.6092,Transit Stations,BRA,
35.1903,-53.9398,Transit Stations,BRA,
35.4664,-55.6839,Transit Stations,BRA,
35.6512,-58.0146,Transit Stations,BRA,
35.9276,-60.3426,Transit Stations,BRA,
36.1103,-59.1697,Transit Stations,BRA,
36.3851,-58.5781,Transit Stations,BRA,
36.6602,-58.5704,Transit Stations,BRA,
36.9346,-57.3949,Transit Stations,BRA,
37.2111,-59.723,Transit Stations,BRA,
37.5786,-60.8807,Transit Stations,BRA,
37.946,-62.0383,Transit Stations,BRA,
38.3128,-62.0281,Transit Stations,BRA,
38.771,-61.4315,Transit Stations,BRA,
39.1378,-61.4213,Transit Stations,BRA,
39.4129,-61.4136,Transit Stations,BRA,
39.9631,-61.3983,Transit Stations,BRA,
40.2379,-60.8067,Transit Stations,BRA,
40.513,-60.7991,Transit Stations,BRA,
40.7878,-60.2075,Transit Stations,BRA,
41.0626,-59.6159,Transit Stations,BRA,
41.337,-58.4404,Transit Stations,BRA,
41.6121,-58.4328,Transit Stations,BRA,
41.7955,-58.4277,Transit Stations,BRA,
42.1633,-60.1693,Transit Stations,BRA,
42.3467,-60.1642,Transit Stations,BRA,
42.6228,-61.9083,Transit Stations,BRA,
42.8062,-61.9032,Transit Stations,BRA,
